Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
Molecule 3,CN(CCNC(=O)c1ccc(cc1)c1n[nH]c2c1Cc1c2cccc1)C,C21H22N4O,346.43,26,17,0.24,6,3,2,102.78,61.02,2.62,2.85,2.94,2.35,3.99,2.95,-3.87,0.0466,0.000135,Soluble,-3.79,0.0562,0.000162,Soluble,-7.42,1.3e-05,3.76e-08,Poorly soluble,High,Yes,Yes,Yes,No,No,Yes,Yes,-6.39,0,0,0,0,0,0.55,0,0,0,3.01
Molecule 4,CCC[C@H](NC(=O)c1ccc(cc1)c1n[nH]c2c1Cc1c2cccc1)C,C22H23N3O,345.44,26,17,0.27,6,2,2,104.69,57.78,2.87,4.5,4.57,3.39,5.44,4.15,-4.9,0.0043,1.25e-05,Moderately soluble,-5.43,0.00127,3.68e-06,Moderately soluble,-8.14,2.51e-06,7.28e-09,Poorly soluble,High,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-5.21,0,0,0,0,0,0.55,0,0,1,3.4
Molecule 5,CC[C@H](C(=O)Nc1ccc(cc1)c1n[nH]c2c1Cc1c2cccc1)C,C21H21N3O,331.41,25,17,0.24,5,2,2,101.2,57.78,2.64,4.11,4.44,3.17,5.05,3.88,-4.66,0.0073,2.2e-05,Moderately soluble,-5.03,0.0031,9.34e-06,Moderately soluble,-7.74,6e-06,1.81e-08,Poorly soluble,High,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-5.4,0,0,0,0,0,0.55,0,0,1,3.31
Molecule 6,Clc1ccc(cc1)CN1CCCSc2c1cnn(c2=O)C,C15H16ClN3OS,321.83,21,12,0.33,2,2,0,90.81,63.43,2.88,2.78,2.4,3.14,3.01,2.84,-3.88,0.0427,0.000133,Soluble,-3.77,0.0549,0.000171,Soluble,-4.91,0.00392,1.22e-05,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,No,-6.29,0,0,0,0,0,0.55,0,0,0,3.17
Molecule 7,O=c1c2SCCCN(c2cnn1c1ccccc1)Cc1ccccc1,C20H19N3OS,349.45,25,18,0.2,3,2,0,105.88,63.43,3.04,3.71,3.2,3.86,3.41,3.44,-4.68,0.00732,2.1e-05,Moderately soluble,-4.73,0.00646,1.85e-05,Moderately soluble,-6.41,0.000136,3.88e-07,Poorly soluble,High,Yes,No,Yes,Yes,Yes,No,Yes,-5.8,0,0,0,0,0,0.55,0,0,1,3.43
Molecule 8,Cc1ccc(cc1)NC(=O)c1ccccc1NCc1ccncc1,C20H19N3O,317.38,24,18,0.1,6,2,2,97.21,54.02,2.64,4.08,3.72,2.64,3.73,3.36,-4.54,0.00921,2.9e-05,Moderately soluble,-4.92,0.003820000000000001,1.2e-05,Moderately soluble,-7.88,4.16e-06,1.31e-08,Poorly soluble,High,Yes,No,Yes,Yes,Yes,Yes,Yes,-5.34,0,0,0,0,0,0.55,0,0,1,2.25
Molecule 9,ONC(=O)[C@@H]1C[C@@H](C(=O)N1)c1ccc(cc1)Oc1ccccc1,C17H16N2O4,312.32,23,12,0.18,5,4,3,85.69,87.66,1.2,1.72,1.58,1.4,1.42,1.46,-2.92,0.379,0.00121,Soluble,-3.18,0.208,0.000665,Soluble,-4.65,0.006959999999999999,2.23e-05,Moderately soluble,High,No,Yes,No,No,No,No,No,-6.98,0,0,0,0,0,0.55,0,2,0,3.06
Molecule 10,ONC(=O)[C@@H]1C[C@@H](C(=O)N1)c1cccc(c1)Oc1ccc(cc1)Cl,C17H15ClN2O4,346.77,24,12,0.18,5,4,3,90.7,87.66,2.05,2.35,2.23,1.9,2.06,2.12,-3.51,0.107,0.000309,Soluble,-3.83,0.0512,0.000148,Soluble,-5.25,0.00196,5.65e-06,Moderately soluble,High,No,Yes,No,No,No,Yes,No,-6.75,0,0,0,0,0,0.55,0,2,0,3.23
Molecule 11,ONC(=O)[C@@H]1C[C@@H](C(=O)N1)c1ccc(cc1)c1ccccc1,C17H16N2O3,296.32,22,12,0.18,4,3,3,84.61,78.43,0.95,1.82,1.45,1.68,1.89,1.56,-2.96,0.322,0.00109,Soluble,-3.09,0.243,0.000819,Soluble,-4.92,0.0035700000000000007,1.21e-05,Moderately soluble,High,No,Yes,No,No,No,No,No,-6.82,0,0,0,0,0,0.55,0,2,0,3.03
Molecule 12,ONC(=O)[C@@H]1C[C@@H](C(=O)N1)c1ccc(cc1)OCc1ccccc1,C18H18N2O4,326.35,24,12,0.22,6,4,3,90.15,87.66,1.92,1.66,1.21,1.37,1.8,1.59,-2.88,0.4270000000000001,0.00131,Soluble,-3.11,0.251,0.000768,Soluble,-5.05,0.00292,8.93e-06,Moderately soluble,High,No,Yes,No,No,No,No,No,-7.11,0,0,0,0,0,0.55,0,2,0,3.15
Molecule 13,ONC(=O)[C@@H]1C[C@H](C(=O)N1)Cc1ccc(cc1)c1ccc(cc1)F,C18H17FN2O3,328.34,24,12,0.22,5,4,3,89.37,78.43,1.63,2.21,2.08,2.3,2.68,2.18,-3.31,0.162,0.000492,Soluble,-3.49,0.106,0.000322,Soluble,-5.59,0.00085,2.59e-06,Moderately soluble,High,No,Yes,No,No,No,Yes,No,-6.73,0,0,0,0,0,0.55,0,2,0,3.21
Molecule 14,ONC(=O)[C@H]1NC(=O)[C@@](C1)(C)c1ccc(cc1)Oc1ccc(cc1)F,C18H17FN2O4,344.34,25,12,0.22,5,5,3,90.33,87.66,1.88,2.18,2.31,2.02,2.33,2.14,-3.37,0.146,0.000423,Soluble,-3.65,0.0763,0.00022200000000000006,Soluble,-5.52,0.00104,3.03e-06,Moderately soluble,High,No,Yes,No,No,No,Yes,No,-6.85,0,0,0,0,0,0.55,0,2,0,3.24
Molecule 15,CCN([C@H](c1cccc2c1nc(CC)c(c2)C)CO)CC,C18H26N2O,286.41,21,10,0.5,6,3,1,89.54,36.36,3.57,3.31,3.16,2.44,4.1,3.32,-3.66,0.063,0.00022,Soluble,-3.75,0.051,0.000178,Soluble,-5.67,0.000608,2.12e-06,Moderately soluble,High,Yes,No,No,No,No,Yes,No,-5.7,0,0,0,0,0,0.55,0,0,0,2.92
Molecule 16,Cc1ccnc(c1)NC1CCN(CC1)C(=O)c1cocc1,C16H19N3O2,285.34,21,11,0.38,4,3,1,84.42,58.37,2.61,2.31,2.13,1.27,2.11,2.09,-3.19,0.185,0.0006490000000000001,Soluble,-3.17,0.191,0.00067,Soluble,-4.63,0.006640000000000001,2.33e-05,Moderately soluble,High,Yes,Yes,Yes,Yes,No,Yes,No,-6.4,0,0,0,0,0,0.55,0,0,0,3.16
Molecule 17,COc1ccnc(c1)NC1CCN(CC1)C(=O)c1cccs1,C16H19N3O2S,317.41,22,11,0.38,5,3,1,91.55,82.7,2.85,2.86,2.3,1.54,2.88,2.49,-3.65,0.0711,0.000224,Soluble,-4.26,0.0176,5.5500000000000014e-05,Moderately soluble,-4.41,0.0122,3.85e-05,Moderately soluble,High,No,No,Yes,Yes,Yes,Yes,Yes,-6.21,0,0,0,0,0,0.55,0,0,0,3.05
Molecule 18,COc1ccnc(c1)NC1CCN(CC1)C(=O)c1nocc1,C15H18N4O3,302.33,22,11,0.4,5,5,1,83.74,80.49,2.42,1.63,1.22,0.49,1.09,1.37,-2.78,0.5,0.00165,Soluble,-2.93,0.353,0.00117,Soluble,-3.99,0.0307,0.000101,Soluble,High,No,Yes,Yes,No,No,No,No,-6.99,0,0,0,0,0,0.55,0,0,0,3.24
Molecule 19,CN(C(=O)[C@H]1CN(c2ccccc2)C(=O)c2c1c1ccccc1n2C)C,C21H21N3O2,347.41,26,15,0.24,3,2,0,105.62,45.55,3.14,2.56,2.63,2.44,2.19,2.59,-3.84,0.0507,0.000146,Soluble,-3.16,0.238,0.000685,Soluble,-5.21,0.00215,6.18e-06,Moderately soluble,High,Yes,No,No,Yes,Yes,Yes,Yes,-6.6,0,0,0,0,0,0.55,0,0,0,3.38
Molecule 20,COc1ccc2c(c1)c(c[nH]2)CCn1ccc(=O)c(c1C)O,C17H18N2O3,298.34,22,15,0.24,4,3,2,86.6,67.25,2.52,2.56,2.59,0.78,3.38,2.37,-3.54,0.0854,0.000286,Soluble,-3.62,0.0716,0.00024,Soluble,-5.25,0.00168,5.64e-06,Moderately soluble,High,Yes,No,Yes,No,No,Yes,Yes,-6.3,0,0,0,0,0,0.55,0,0,0,2.39
Molecule 21,NC1=Nc2ccccc2[C@@H]2[C@@]1(F)CCC2,C12H13FN2,204.24,15,6,0.42,0,2,1,61.74,38.38,1.7,1.68,2.7,2.87,3.02,2.39,-2.46,0.7070000000000001,0.00346,Soluble,-2.1,1.62,0.00793,Soluble,-3.77,0.0343,0.000168,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.35,0,0,0,0,0,0.55,0,0,1,3.6
Molecule 22,NC1=Nc2c(F)cccc2[C@@H]2[C@]1(F)CCC2,C12H12F2N2,222.23,16,6,0.42,0,3,1,61.7,38.38,1.64,1.78,3.26,3.27,3.41,2.67,-2.62,0.537,0.00242,Soluble,-2.2,1.39,0.00625,Soluble,-4.06,0.0195,8.79e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.39,0,0,0,0,0,0.55,0,0,1,3.69
Molecule 23,Brc1ccc2c(c1)[C@H]1CCC[C@]1(C(=N2)N)F,C12H12BrFN2,283.14,16,6,0.42,0,2,1,69.44,38.38,2.21,2.37,3.47,3.54,3.66,3.05,-3.37,0.122,0.00043,Soluble,-2.82,0.4320000000000001,0.00153,Soluble,-4.62,0.006840000000000001,2.42e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.34,0,0,0,0,0,0.55,0,0,0,3.66
Molecule 24,Clc1ccc2c(c1)[C@H]1CCC[C@]1(C(=N2)N)F,C12H12ClFN2,238.69,16,6,0.42,0,2,1,66.75,38.38,2.2,2.31,3.36,3.41,3.62,2.98,-3.05,0.211,0.000886,Soluble,-2.75,0.42,0.00176,Soluble,-4.39,0.00968,4.06e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.12,0,0,0,0,0,0.55,0,0,1,3.58
Molecule 25,CNCc1ccc2c(c1)N=C([C@@]1([C@@H]2CCC1)F)N,C14H18FN3,247.31,18,6,0.5,2,3,2,74.31,50.41,2.22,1.05,2.27,2.52,3.04,2.22,-2.15,1.75,0.007090000000000002,Soluble,-1.7,4.94,0.02,Very soluble,-4.62,0.00595,2.4e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-7.06,0,0,0,0,0,0.55,0,0,1,3.81
Molecule 26,COC(=S)NC[C@@H]1CN(C(=O)O1)c1ccc(cc1)c1ccncc1,C17H17N3O3S,343.4,24,12,0.24,6,4,1,97.28,95.78,2.12,2.4,2.21,1.13,2.9,2.15,-3.46,0.12,0.000351,Soluble,-4.05,0.0304,8.85e-05,Moderately soluble,-4.81,0.00534,1.56e-05,Moderately soluble,High,No,No,No,Yes,Yes,No,Yes,-6.69,0,0,0,0,0,0.55,0,1,0,3.25
Molecule 27,COC(=S)NC[C@H]1OC(=O)N(C1)c1ccc(cc1)C(=O)C,C14H16N2O4S,308.35,21,6,0.36,6,4,1,84.24,99.96,2.31,1.53,1.35,0.54,2.28,1.6,-2.53,0.908,0.00294,Soluble,-3.24,0.17800000000000002,0.0005780000000000001,Soluble,-3.02,0.294,0.000955,Soluble,High,No,No,No,Yes,No,No,No,-7.09,0,0,0,0,0,0.55,0,1,0,3.09
Molecule 28,COC(=S)NC[C@H]1OC(=O)N(C1)c1ccc(cc1)C(=NO)C,C14H17N3O4S,323.37,22,6,0.36,6,5,2,88.24,115.48,2.33,1.78,1.35,0.55,2.0,1.6,-2.77,0.547,0.00169,Soluble,-3.82,0.0486,0.00015,Soluble,-2.58,0.847,0.00262,Soluble,High,No,No,No,Yes,No,No,No,-7.01,0,0,0,0,0,0.55,0,4,0,3.29
Molecule 29,COC(=S)NC[C@@H]1CN(C(=O)O1)c1ccc(cc1)/C(=C\C#N)/C,C16H17N3O3S,331.39,23,6,0.31,6,4,1,93.5,106.68,2.82,2.61,2.08,0.97,2.7,2.23,-3.34,0.153,0.000461,Soluble,-4.5,0.0105,3.16e-05,Moderately soluble,-3.23,0.193,0.000582,Soluble,High,No,No,Yes,Yes,Yes,No,No,-6.47,0,0,0,0,0,0.55,0,2,0,3.42
Molecule 30,COC(=S)NC[C@H]1OC(=O)N(C1)c1ccc(cc1)C=C(C#N)C,C16H17N3O3S,331.39,23,6,0.31,6,4,1,93.5,106.68,3.0,2.36,1.97,0.97,2.7,2.2,-3.18,0.22,0.000663,Soluble,-4.24,0.019,5.75e-05,Moderately soluble,-3.23,0.193,0.000582,Soluble,High,No,No,Yes,Yes,Yes,No,No,-6.65,0,0,0,0,0,0.55,0,2,0,3.46
Molecule 31,NC(=S)NC[C@@H]1CN(C(=O)O1)c1ccc(cc1)c1ccncc1,C16H16N4O2S,328.39,23,12,0.19,5,3,2,94.1,112.57,1.89,1.42,1.53,0.89,2.14,1.57,-2.83,0.489,0.00149,Soluble,-3.39,0.134,0.000409,Soluble,-4.33,0.0153,4.67e-05,Moderately soluble,High,No,Yes,No,Yes,No,No,No,-7.29,0,0,0,0,0,0.55,0,1,0,3.04
Molecule 32,NC(=S)NC[C@@H]1CN(C(=O)O1)c1ccc(cc1)C1=CC(=O)CCC1,C17H19N3O3S,345.42,24,6,0.35,5,3,2,98.27,116.75,2.31,1.02,1.6,1.21,2.47,1.72,-2.48,1.15,0.0033200000000000005,Soluble,-3.06,0.3,0.000868,Soluble,-3.48,0.114,0.00032900000000000003,Soluble,High,No,Yes,No,Yes,No,No,No,-7.68,0,0,0,0,0,0.55,0,1,0,3.47
Molecule 33,FC(c1cccc(c1)c1nccnc1c1ccncc1)(F)F,C16H10F3N3,301.27,22,18,0.06,3,6,0,75.7,38.67,2.31,3.0,5.38,2.04,4.43,3.43,-4.01,0.0298,9.88e-05,Moderately soluble,-3.48,0.101,0.000334,Soluble,-7.19,1.95e-05,6.47e-08,Poorly soluble,High,Yes,Yes,Yes,Yes,No,Yes,Yes,-6.01,0,0,0,0,0,0.55,0,0,0,2.55
Molecule 34,OC(=O)COc1ccc2c(c1)ccc(c2)c1ccccn1,C17H13NO3,279.29,21,16,0.06,4,4,1,80.25,59.42,2.08,3.33,3.37,1.85,3.29,2.78,-3.97,0.03,0.000107,Soluble,-4.25,0.0155,5.56e-05,Moderately soluble,-5.73,0.000515,1.85e-06,Moderately soluble,High,Yes,No,Yes,Yes,No,Yes,No,-5.64,0,0,0,0,0,0.56,0,0,0,2.04
Molecule 35,OC(=O)COc1ccc2c(c1)ccc(c2)C1=NCCO1,C15H13NO4,271.27,20,10,0.2,4,5,1,77.58,68.12,2.21,2.27,1.7,1.76,3.2,2.23,-3.06,0.237,0.000875,Soluble,-3.34,0.125,0.00046,Soluble,-4.2,0.0173,6.37e-05,Moderately soluble,High,Yes,No,Yes,No,No,No,No,-6.34,0,0,0,0,0,0.56,0,0,0,2.9
Molecule 36,Clc1ccc(cc1)CNC(=O)c1ccc2c(c1O)nccc2,C17H13ClN2O2,312.75,22,16,0.06,4,3,2,86.26,62.22,2.52,3.79,3.37,2.48,3.6,3.15,-4.44,0.0113,3.620000000000001e-05,Moderately soluble,-4.79,0.00506,1.62e-05,Moderately soluble,-6.65,7.049999999999999e-05,2.25e-07,Poorly soluble,High,Yes,No,Yes,Yes,Yes,Yes,Yes,-5.52,0,0,0,0,0,0.55,0,0,1,1.89
Molecule 37,Clc1ccc(cc1)NC(=O)c1ccc2c(c1O)nccc2,C16H11ClN2O2,298.72,21,16,0.0,3,3,2,82.99,62.22,2.34,3.85,3.66,2.51,3.23,3.12,-4.48,0.00981,3.2899999999999987e-05,Moderately soluble,-4.85,0.00419,1.4e-05,Moderately soluble,-6.25,0.000168,5.64e-07,Poorly soluble,High,Yes,No,Yes,Yes,Yes,Yes,Yes,-5.39,0,0,0,0,0,0.55,0,0,1,1.8
Molecule 38,O=C1COC(=O)[C@H](N1)Cc1ccc(c(c1)O)OC(=O)C(C)(C)C,C16H19NO6,321.33,23,6,0.44,5,6,2,84.41,101.93,2.38,2.06,0.55,0.92,2.03,1.59,-2.99,0.327,0.00102,Soluble,-3.83,0.0476,0.000148,Soluble,-3.55,0.0897,0.000279,Soluble,High,No,No,No,No,No,No,No,-6.8,0,0,0,0,0,0.55,0,1,0,3.0
Molecule 39,COc1cc2nc(cnc2cc1OC)N[C@H]1CC[C@@H]([C@@H](C1)C)O,C17H23N3O3,317.38,23,10,0.53,4,5,2,89.72,76.5,2.99,2.56,2.42,1.18,1.98,2.23,-3.48,0.106,0.000332,Soluble,-3.81,0.0487,0.000153,Soluble,-4.4,0.0125,3.94e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.42,0,0,0,0,0,0.55,0,0,0,3.72
Molecule 40,COc1cc2nc(cnc2cc1OC)N[C@@H]1C[C@H]2C[C@@H]1C[C@H]2O,C17H21N3O3,315.37,23,10,0.53,4,5,2,87.6,76.5,2.98,2.05,2.03,1.18,1.72,1.99,-3.14,0.226,0.000717,Soluble,-3.28,0.16399999999999998,0.000519,Soluble,-4.06,0.0275,8.73e-05,Moderately soluble,High,No,Yes,No,No,No,Yes,No,-6.77,0,0,0,0,0,0.55,0,0,0,4.53
Molecule 41,COc1cc2ncc(nc2cc1Cl)NC1CCC(CC1)O,C15H18ClN3O2,307.78,21,10,0.47,3,4,2,83.43,67.27,2.75,2.78,2.82,1.75,2.49,2.52,-3.65,0.0683,0.00022200000000000006,Soluble,-3.85,0.0436,0.00014199999999999998,Soluble,-4.74,0.0056,1.82e-05,Moderately soluble,High,Yes,Yes,Yes,Yes,No,Yes,No,-6.2,0,0,0,0,0,0.55,0,0,0,3.31
Molecule 42,COc1cc2cc(cnc2cc1OC)NC1CCC(CC1)O,C17H22N2O3,302.37,22,10,0.47,4,4,2,87.12,63.61,2.85,2.77,2.78,1.32,2.44,2.43,-3.53,0.0888,0.000294,Soluble,-3.76,0.0524,0.000173,Soluble,-4.63,0.007140000000000001,2.36e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.18,0,0,0,0,0,0.55,0,0,0,3.17
Molecule 43,COc1cc2nc(cnc2cc1OC)N[C@H]1CC[C@@H]([C@H](C1)C)O,C17H23N3O3,317.38,23,10,0.53,4,5,2,89.72,76.5,3.02,2.56,2.42,1.18,1.98,2.23,-3.48,0.106,0.000332,Soluble,-3.81,0.0487,0.000153,Soluble,-4.4,0.0125,3.94e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.42,0,0,0,0,0,0.55,0,0,0,3.72
Molecule 44,COc1cc2nc(cnc2cc1OC)N[C@H]1C[C@@H]2C[C@H]1C[C@@H]2O,C17H21N3O3,315.37,23,10,0.53,4,5,2,87.6,76.5,2.98,2.05,2.03,1.18,1.72,1.99,-3.14,0.226,0.000717,Soluble,-3.28,0.16399999999999998,0.000519,Soluble,-4.06,0.0275,8.73e-05,Moderately soluble,High,No,Yes,No,No,No,Yes,No,-6.77,0,0,0,0,0,0.55,0,0,0,4.53
Molecule 45,Clc1cccc(c1)c1nc(NC2CCCC2)c2c(n1)CCC2,C18H20ClN3,313.82,22,12,0.44,3,2,1,91.52,37.81,3.66,4.77,4.45,3.98,4.81,4.33,-5.0,0.00316,1.01e-05,Moderately soluble,-5.3,0.00159,5.07e-06,Moderately soluble,-6.81,4.89e-05,1.56e-07,Poorly soluble,High,Yes,Yes,Yes,Yes,No,Yes,No,-4.83,0,0,0,0,0,0.55,0,0,1,2.88
Molecule 46,OC1CCC(CC1)Nc1nc(nc2c1CCC2)c1ccc(cc1)C,C20H25N3O,323.43,24,12,0.5,3,3,2,97.45,58.04,3.42,3.88,3.47,3.08,4.0,3.57,-4.46,0.0112,3.45e-05,Moderately soluble,-4.8,0.00517,1.6e-05,Moderately soluble,-6.05,0.000291,8.990000000000002e-07,Poorly soluble,High,Yes,Yes,No,No,No,Yes,No,-5.52,0,0,0,0,0,0.55,0,0,1,3.86
Molecule 47,COc1cc2nc(cnc2cc1OC)N[C@@H]1CCC=CC1,C16H19N3O2,285.34,21,10,0.38,4,4,1,83.27,56.27,3.08,3.04,2.98,1.67,2.39,2.63,-3.61,0.0696,0.000244,Soluble,-3.89,0.037000000000000005,0.00013000000000000002,Soluble,-4.6,0.00718,2.52e-05,Moderately soluble,High,Yes,No,Yes,Yes,No,Yes,No,-5.88,0,0,0,0,0,0.55,0,1,0,3.36
Molecule 48,COc1cc2nc(cnc2cc1OC)N[C@H]1C[C@H]2C[C@@H]1CC2,C17H21N3O2,299.37,22,10,0.53,4,4,1,86.44,56.27,3.21,3.21,3.06,2.0,2.62,2.82,-3.79,0.0485,0.000162,Soluble,-4.06,0.0258,8.63e-05,Moderately soluble,-4.87,0.00402,1.34e-05,Moderately soluble,High,Yes,Yes,Yes,No,No,Yes,No,-5.85,0,0,0,0,0,0.55,0,0,0,4.33
Molecule 49,COc1cc2nc(O[C@@H]3C[C@H]4C[C@@H]3C=C4)cnc2cc1OC,C17H18N2O3,298.34,22,10,0.41,4,5,0,83.15,53.47,3.17,2.75,2.99,1.91,2.54,2.67,-3.49,0.0955,0.00032,Soluble,-3.53,0.0885,0.000297,Soluble,-4.09,0.0241,8.070000000000001e-05,Moderately soluble,High,Yes,No,Yes,No,No,Yes,No,-6.17,0,0,0,0,0,0.55,0,1,0,4.88
Molecule 50,COc1cc2nc(OCC3CCCC3)cnc2cc1OC,C16H20N2O3,288.34,21,10,0.5,5,5,0,80.93,53.47,3.58,3.28,3.22,1.75,3.24,3.01,-3.72,0.0554,0.000192,Soluble,-4.08,0.0241,8.36e-05,Moderately soluble,-4.88,0.00379,1.32e-05,Moderately soluble,High,Yes,No,Yes,Yes,Yes,Yes,No,-5.73,0,0,0,0,0,0.55,0,0,0,2.93
Molecule 51,COC(=O)C1CCC(CC1)Nc1cnc2c(n1)cc(c(c2)OC)OC,C18H23N3O4,345.39,25,10,0.5,6,6,1,94.65,82.57,3.35,2.6,2.6,1.35,2.34,2.45,-3.52,0.104,0.000302,Soluble,-3.98,0.0359,0.000104,Soluble,-4.88,0.004529999999999999,1.31e-05,Moderately soluble,High,No,Yes,Yes,Yes,No,Yes,No,-6.56,0,0,0,0,0,0.55,0,0,0,3.58
Molecule 52,COc1cc2nc(cnc2cc1OC)N[C@H]1CCC[C@@H](C1)C,C17H23N3O2,301.38,22,10,0.53,4,4,1,88.56,56.27,3.39,3.71,3.45,2.0,2.88,3.09,-4.12,0.023,7.62e-05,Moderately soluble,-4.58,0.00788,2.61e-05,Moderately soluble,-5.22,0.00183,6.07e-06,Moderately soluble,High,Yes,No,Yes,Yes,No,Yes,No,-5.5,0,0,0,0,0,0.55,0,0,1,3.49
Molecule 53,COc1cc2cc(cnc2cc1OC)N[C@@H]1CCC[C@@H](C1)C,C18H24N2O2,300.4,22,10,0.5,4,3,1,90.76,43.38,3.54,4.36,4.05,2.39,3.44,3.56,-4.52,0.00904,3.01e-05,Moderately soluble,-4.99,0.0031,1.03e-05,Moderately soluble,-5.59,0.000772,2.57e-06,Moderately soluble,High,Yes,No,Yes,Yes,No,Yes,No,-5.04,0,0,0,0,0,0.55,0,0,1,3.23
Molecule 54,NC[C@@H](C1CCCC1)CC(=O)O,C9H17NO2,171.24,12,0,0.89,4,3,2,47.74,63.32,1.62,-1.04,1.23,1.0,1.03,0.77,0.02,178.0,1.04,Highly soluble,0.2,270.0,1.58,Highly soluble,-0.91,21.3,0.124,Soluble,High,Yes,No,No,No,No,No,No,-8.08,0,0,0,0,1,0.55,0,0,1,2.1
Molecule 55,O=c1oc(nc2c1c(cs2)c1cccs1)c1ccco1,C14H7NO3S2,301.34,20,19,0.0,2,4,0,79.17,112.72,2.77,3.68,4.24,1.93,5.7,3.66,-4.6,0.00761,2.53e-05,Moderately soluble,-5.74,0.000552,1.83e-06,Moderately soluble,-6.01,0.000292,9.68e-07,Poorly soluble,High,No,No,Yes,Yes,Yes,No,No,-5.53,0,0,0,0,0,0.55,0,0,1,3.23
Molecule 56,[O-][N+](=O)c1ccccc1c1oc(=O)c2c(n1)scc2C,C13H8N2O4S,288.28,20,15,0.08,2,5,0,77.38,117.16,2.15,3.13,3.13,1.65,2.39,2.49,-4.02,0.0274,9.5e-05,Moderately soluble,-5.26,0.00159,5.5e-06,Moderately soluble,-4.79,0.00471,1.63e-05,Moderately soluble,High,No,No,Yes,Yes,Yes,No,No,-5.84,0,0,0,0,0,0.55,0,2,0,3.17
Molecule 57,Fc1cccc(c1c1oc(=O)c2c(n1)c(C)cs2)F,C13H7F2NO2S,279.26,19,15,0.08,1,5,0,68.47,71.34,2.62,3.51,4.34,3.47,5.41,3.87,-4.3,0.013999999999999999,5e-05,Moderately soluble,-4.69,0.005679999999999999,2.03e-05,Moderately soluble,-5.97,0.0003,1.07e-06,Moderately soluble,High,Yes,No,Yes,Yes,No,No,No,-5.51,0,0,0,0,0,0.55,0,0,1,3.26
Molecule 58,Cc1ccccc1c1oc(=O)c2c(n1)n(C)nc2,C13H11N3O2,241.25,18,15,0.15,1,4,0,67.73,60.92,2.37,1.94,1.9,1.8,2.38,2.08,-3.11,0.188,0.000779,Soluble,-2.84,0.34600000000000003,0.00143,Soluble,-4.55,0.0068,2.82e-05,Moderately soluble,High,Yes,No,Yes,No,No,No,No,-6.39,0,0,0,0,0,0.55,0,0,1,2.95
Molecule 59,CCSc1ncc2c(n1)nc(oc2=O)c1ccccc1C,C15H13N3O2S,299.35,21,16,0.2,3,5,0,82.8,94.18,2.83,3.12,3.07,2.55,3.78,3.07,-4.03,0.0281,9.39e-05,Moderately soluble,-4.77,0.00512,1.7100000000000002e-05,Moderately soluble,-6.29,0.000154,5.13e-07,Poorly soluble,High,No,No,Yes,Yes,Yes,No,Yes,-5.91,0,0,0,0,0,0.55,0,0,0,3.16
Molecule 60,Fc1ccccc1c1nc2ncccc2c(=O)o1,C13H7FN2O2,242.21,18,16,0.0,1,5,0,63.47,55.99,2.02,2.29,2.81,2.58,3.32,2.61,-3.38,0.102,0.000421,Soluble,-3.1,0.191,0.000788,Soluble,-5.67,0.000519,2.14e-06,Moderately soluble,High,Yes,No,Yes,No,No,No,No,-6.15,0,0,0,0,0,0.55,0,0,1,2.8
Molecule 61,Fc1cccc(c1c1nc2cnccc2c(=O)o1)F,C13H6F2N2O2,260.2,19,16,0.0,1,6,0,63.43,55.99,2.15,2.06,3.37,2.31,3.72,2.72,-3.31,0.128,0.000492,Soluble,-2.86,0.355,0.00137,Soluble,-5.95,0.000295,1.14e-06,Moderately soluble,High,Yes,No,Yes,No,No,No,No,-6.42,0,0,0,0,0,0.55,0,0,0,2.87
