Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
Molecule 37,O=C(C(C)C)OCC(=O)[C@@]12O[C@@H](O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@H]2[C@H]1CCC1=CC(=O)C=C[C@]21C)C1CCCCC1,C32H44O7,540.69,39,0,0.78,6,7,1,146.84,99.13,4.8,5.28,4.7,3.04,4.41,4.45,-6.12,0.000408,7.540000000000001e-07,Poorly soluble,-7.11,4.18e-05,7.730000000000001e-08,Poorly soluble,-4.38,0.0226,4.1899999999999995e-05,Moderately soluble,High,No,Yes,No,No,Yes,No,No,-5.85,1,3,0,0,1,0.55,0,0,2,6.67
Molecule 38,OC(=O)[C@@H](c1cccc(c1)Oc1ccccc1)C,C15H14O3,242.27,18,12,0.13,4,3,1,69.31,46.53,2.21,3.31,3.67,3.06,2.99,3.05,-3.66,0.0534,0.00022,Soluble,-3.96,0.0264,0.000109,Soluble,-4.47,0.00821,3.39e-05,Moderately soluble,High,Yes,No,No,No,No,No,No,-5.43,0,0,0,0,0,0.56,0,0,1,2.41
Molecule 39,C1CN=C(N1)[C@@H]1CCCc2c1cccc2,C13H16N2,200.28,15,6,0.46,1,1,1,69.91,24.39,2.31,1.79,1.35,2.74,3.6,2.36,-2.44,0.728,0.00364,Soluble,-1.92,2.4,0.012,Very soluble,-4.2,0.0128,6.38e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.25,0,0,0,0,0,0.55,0,0,1,3.02
Molecule 40,CCCC[C@](C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC)(O)C,C22H38O5,382.53,27,0,0.82,14,5,2,109.13,83.83,4.12,3.66,3.95,2.42,4.94,3.82,-3.59,0.0975,0.00025499999999999996,Soluble,-5.11,0.00297,7.77e-06,Moderately soluble,-4.29,0.0197,5.14e-05,Moderately soluble,High,No,Yes,No,No,No,Yes,No,-6.03,0,0,1,0,0,0.55,0,1,3,5.02
Molecule 41,C[C@H](C12CC3CC(C2)CC(C1)C3)N,C12H21N,179.3,13,0,1.0,1,1,1,55.9,26.02,2.53,2.62,2.55,3.02,2.37,2.62,-2.54,0.522,0.0029100000000000003,Soluble,-2.82,0.27399999999999997,0.0015300000000000001,Soluble,-2.02,1.71,0.00953,Soluble,High,Yes,No,No,No,No,No,No,-5.53,0,0,0,0,2,0.55,0,0,1,3.82
Molecule 42,S[C@H]([C@@H](C(=O)O)S)C(=O)O,C4H6O4S2,182.22,10,0,0.5,3,4,2,40.74,152.2,0.28,0.06,-0.25,-0.54,-0.36,-0.16,-0.81,28.3,0.155,Very soluble,-2.81,0.282,0.00155,Soluble,1.05,2060.0,11.3,Soluble,Low,No,No,No,No,No,No,No,-7.37,0,1,1,1,3,0.11,0,1,1,2.66
Molecule 43,OC(=O)[C@@H]1CCCN(C1)CCC=C(c1sccc1C)c1sccc1C,C20H25NO2S2,375.55,25,10,0.45,6,3,1,111.63,97.02,3.48,2.65,4.66,3.32,6.41,4.11,-3.74,0.0687,0.000183,Soluble,-4.34,0.0172,4.59e-05,Moderately soluble,-4.94,0.00435,1.1599999999999999e-05,Moderately soluble,High,No,Yes,No,Yes,Yes,No,No,-6.71,0,0,0,0,0,0.55,0,0,1,3.98
Molecule 44,O=[S@](c1nc2c([nH]1)cccc2)Cc1nccc(c1C)OCC(F)(F)F,C16H14F3N3O2S,369.36,25,15,0.25,6,7,1,87.24,87.08,2.13,3.01,5.49,1.57,3.54,3.15,-4.07,0.0311,8.43e-05,Moderately soluble,-4.5,0.0116,3.14e-05,Moderately soluble,-6.84,5.2900000000000005e-05,1.43e-07,Poorly soluble,High,No,Yes,Yes,Yes,Yes,Yes,Yes,-6.42,0,0,0,0,0,0.55,0,0,1,3.4
Molecule 45,OCC(=O)[C@@]12OC(O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@]2([C@H]1C[C@@H](C1=CC(=O)C=C[C@]21C)F)F)(C)C,C24H30F2O6,452.49,32,0,0.75,2,8,2,110.55,93.06,2.71,2.48,3.21,1.74,3.03,2.64,-4.08,0.038,8.4e-05,Moderately soluble,-4.08,0.0377,8.340000000000001e-05,Moderately soluble,-3.49,0.145,0.000321,Soluble,High,No,Yes,No,No,No,No,No,-7.3,0,0,0,0,0,0.55,0,0,1,6.02
Molecule 46,O/C(=N\S(=O)(=O)c1ccc(cc1)C)/NN1CCCCCC1,C14H21N3O3S,311.4,21,6,0.5,4,5,2,86.1,90.38,3.18,3.38,2.68,2.57,0.85,2.53,-3.85,0.0442,0.00014199999999999998,Soluble,-4.96,0.00344,1.11e-05,Moderately soluble,-3.27,0.168,0.000541,Soluble,High,No,No,Yes,Yes,Yes,No,No,-5.8,0,0,0,0,0,0.55,0,2,0,3.22
Molecule 47,CCN(C(=O)[C@H](c1ccccc1)CO)Cc1ccncc1,C17H20N2O2,284.35,21,12,0.29,7,3,1,81.98,53.43,2.1,1.46,2.05,1.36,2.67,1.93,-2.48,0.934,0.00328,Soluble,-2.19,1.84,0.00648,Soluble,-4.9,0.0036,1.26e-05,Moderately soluble,High,Yes,No,No,No,No,No,No,-7.0,0,0,0,0,0,0.55,0,0,0,2.42
Molecule 48,COc1c(N2CCN[C@H](C2)C)c(F)cc2c1n(cc(c2=O)C(=O)O)C1CC1,C19H22FN3O4,375.39,27,10,0.47,4,6,2,106.55,83.8,2.44,-0.74,1.58,1.21,2.04,1.31,-1.71,7.3,0.0194,Very soluble,-0.54,107.0,0.28600000000000003,Very soluble,-3.76,0.0654,0.000174,Soluble,High,No,Yes,No,No,No,No,No,-9.12,0,0,0,0,0,0.55,0,0,1,3.47
Molecule 49,C[C@@H](Cc1ccccc1)N,C9H13N,135.21,10,6,0.33,2,1,1,43.73,26.02,1.9,1.76,1.58,2.19,1.94,1.87,-2.1,1.08,0.00796,Soluble,-1.92,1.61,0.0119,Very soluble,-2.85,0.193,0.00143,Soluble,High,Yes,No,No,No,No,No,No,-5.88,0,1,0,0,2,0.55,0,0,1,1.19
Molecule 50,C[C@H](Cc1ccccc1)N,C9H13N,135.21,10,6,0.33,2,1,1,43.73,26.02,2.08,1.76,1.58,2.19,1.94,1.91,-2.1,1.08,0.00796,Soluble,-1.92,1.61,0.0119,Very soluble,-2.85,0.193,0.00143,Soluble,High,Yes,No,Yes,No,No,No,No,-5.88,0,1,0,0,2,0.55,0,0,1,1.19
Molecule 51,Nc1nc2nc[nH]c2c(=S)[nH]1,C5H5N5S,167.19,11,9,0.0,0,2,3,43.48,115.47,-0.34,-0.47,0.61,-1.31,2.05,0.11,-1.19,10.9,0.0652,Very soluble,-1.49,5.43,0.0325,Very soluble,-1.91,2.06,0.0123,Soluble,High,No,No,Yes,No,No,No,No,-7.65,0,1,0,0,1,0.55,0,1,1,1.84
Molecule 52,CC(=O)Oc1ccccc1C(=O)O,C9H8O4,180.16,13,6,0.11,3,4,1,44.9,63.6,1.3,1.19,1.31,1.51,1.1,1.28,-1.85,2.54,0.0141,Very soluble,-2.12,1.36,0.007559999999999999,Soluble,-1.85,2.57,0.0143,Soluble,High,Yes,No,No,No,No,No,No,-6.55,0,0,0,0,1,0.56,0,1,1,1.52
Molecule 53,C[C@@H]1Cc2c(N1NC(=O)c1ccc(c(c1)S(=O)(=O)N)Cl)cccc2,C16H16ClN3O3S,365.83,24,12,0.19,4,4,2,94.96,100.88,1.67,2.87,2.78,2.27,1.05,2.13,-4.02,0.0348,9.499999999999999e-05,Moderately soluble,-4.65,0.00823,2.25e-05,Moderately soluble,-5.09,0.00297,8.11e-06,Moderately soluble,High,No,No,No,No,No,No,No,-6.49,0,0,0,0,0,0.55,0,0,1,3.22
Molecule 54,Clc1ccc(c(c1)Cl)[C@]1(OC[C@@H](O1)COc1ccc(cc1)N1CCN(CC1)C(=O)C)Cn1cncc1,C26H28Cl2N4O4,531.43,36,17,0.38,8,5,0,144.44,69.06,3.99,4.34,3.34,2.47,3.69,3.57,-5.69,0.00108,2.04e-06,Moderately soluble,-5.51,0.0016600000000000002,3.13e-06,Moderately soluble,-7.2,3.37e-05,6.34e-08,Poorly soluble,High,Yes,No,No,Yes,Yes,Yes,Yes,-6.46,1,2,0,0,0,0.55,1,0,3,4.45
Molecule 55,O[C@@H](c1cc(O)cc(c1)O)CNC(C)(C)C,C12H19NO3,225.28,16,6,0.5,4,4,4,63.49,72.72,1.88,0.9,1.19,0.94,1.23,1.23,-1.82,3.43,0.0152,Very soluble,-2.01,2.19,0.00972,Soluble,-2.4,0.907,0.00403,Soluble,High,No,No,No,No,No,No,No,-7.04,0,0,0,0,0,0.55,0,0,1,2.13
Molecule 56,NC(=O)Cc1cccc(c1N)C(=O)c1ccccc1,C15H14N2O2,254.28,19,12,0.07,4,2,2,73.4,86.18,1.61,1.95,1.54,1.45,2.2,1.75,-2.85,0.36,0.0014199999999999998,Soluble,-3.38,0.105,0.000413,Soluble,-4.5,0.00799,3.14e-05,Moderately soluble,High,No,No,No,No,No,No,No,-6.47,0,0,0,0,0,0.55,1,1,0,2.03
Molecule 57,C/C(=N/S(=O)(=O)c1ccc(cc1)N)/O,C8H10N2O3S,214.24,14,6,0.12,2,4,2,54.0,101.13,0.96,0.52,2.02,0.69,0.02,0.84,-1.68,4.47,0.0208,Very soluble,-2.21,1.31,0.0061,Soluble,-1.88,2.85,0.0133,Soluble,High,No,No,No,No,No,No,No,-7.24,0,0,0,0,0,0.55,0,3,1,2.58
Molecule 58,OCC(=O)[C@@]1(O)[C@@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)F)F,C22H28F2O5,410.45,29,0,0.73,2,7,3,102.01,94.83,1.91,1.94,2.68,1.73,2.59,2.17,-3.47,0.13699999999999998,0.000335,Soluble,-3.56,0.114,0.000278,Soluble,-2.83,0.606,0.00148,Soluble,High,No,Yes,No,No,No,No,Yes,-7.43,0,0,0,0,0,0.55,0,0,1,5.68
Molecule 59,OC[C@H](CN(c1c(I)c(C(=O)NC[C@H](CO)O)c(c(c1I)C(=O)NC[C@H](CO)O)I)C(=O)C)O,C19H26I3N3O9,821.14,34,6,0.53,15,9,8,145.61,199.89,0.54,-3.05,-1.63,-0.53,2.12,-0.51,-2.15,5.81,0.0070799999999999995,Soluble,-0.58,214.0,0.261,Very soluble,-3.41,0.318,0.00038700000000000003,Soluble,Low,No,Yes,No,No,No,No,No,-13.47,3,3,2,1,4,0.17,0,1,2,4.34
Molecule 60,Nc1cc(nc([n+]1[O-])N)N1CCCCC1,C9H15N5O,209.25,15,6,0.56,1,2,2,63.66,93.63,0.96,1.24,-0.5,1.0,-1.27,0.29,-2.15,1.49,0.0071,Soluble,-2.8,0.32799999999999996,0.00157,Soluble,-0.27,113.0,0.5379999999999999,Soluble,High,No,No,No,No,No,No,No,-6.7,0,1,0,0,0,0.55,0,2,1,2.58
Molecule 61,OCc1ccc(c(c1)[C@@H](c1ccccc1)CCN(C(C)C)C(C)C)OC(=O)C(C)C,C26H37NO3,411.58,30,12,0.5,11,4,1,124.49,49.77,4.28,5.54,5.23,4.41,5.78,5.05,-5.45,0.00145,3.53e-06,Moderately soluble,-6.35,0.00018600000000000002,4.52e-07,Poorly soluble,-7.01,4.04e-05,9.82e-08,Poorly soluble,High,Yes,Yes,No,No,No,Yes,Yes,-4.88,1,0,1,0,1,0.55,0,1,3,3.83
Molecule 62,Nc1ccc(c(c1)O)C(=O)O,C7H7NO3,153.14,11,6,0.0,1,3,3,39.83,83.55,0.84,1.32,0.68,-0.7,0.02,0.43,-1.96,1.68,0.011,Very soluble,-2.68,0.32299999999999995,0.0021100000000000003,Soluble,-0.82,23.1,0.151,Soluble,High,No,No,No,No,No,No,No,-6.3,0,3,0,0,1,0.56,0,1,1,1.04
Molecule 63,CN1CCc2c3[C@H]1Cc1ccc(c(c1c3ccc2)O)O,C17H17NO2,267.32,20,12,0.29,0,3,2,83.02,43.7,2.57,2.3,2.14,2.43,2.89,2.47,-3.39,0.109,0.000407,Soluble,-2.86,0.373,0.00139,Soluble,-4.36,0.0116,4.36e-05,Moderately soluble,High,Yes,Yes,Yes,No,No,Yes,No,-6.3,0,0,0,0,0,0.55,1,1,0,3.26
Molecule 64,NCCC[C@@H](CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@@H](NC(=O)/C(=C\NC(=O)N)/NC1=O)[C@H]1CCN=C(N1)N)N,C25H44N14O8,668.71,47,0,0.6,12,12,14,186.99,378.42,-1.0,-7.22,-10.9,-6.12,-5.83,-6.21,1.35,15100.0,22.6,Highly soluble,-0.01,660.0,0.987,Very soluble,-2.43,2.49,0.00372,Soluble,Low,No,Yes,No,No,No,No,No,-15.51,3,4,2,1,5,0.17,0,1,2,7.26
Molecule 65,COC(=O)N[C@H](C(=O)N1CC2(C[C@H]1c1ncc([nH]1)c1ccc3c(c1)C(F)(F)c1c3ccc(c1)c1ccc3c(c1)[nH]c(n3)[C@@H]1[C@H]3CC[C@@H](N1C(=O)[C@H](C(C)C)NC(=O)OC)C3)CC2)C(C)C,C49H54F2N8O6,889.0,65,26,0.47,16,10,4,247.1,174.64,5.34,7.36,7.87,3.76,7.61,6.39,-9.23,5.25e-07,5.91e-10,Poorly soluble,-10.86,1.24e-08,1.39e-11,Insoluble,-12.33,4.19e-10,4.71e-13,Insoluble,Low,No,Yes,No,No,No,No,Yes,-6.5,2,4,2,2,5,0.17,0,1,3,8.66
Molecule 66,OC(=O)CC[C@@H](C(=O)O)N,C5H9NO4,147.13,10,0,0.6,4,5,3,32.4,100.62,0.4,-3.69,-0.74,-3.18,-1.19,-1.68,1.84,10100.0,68.6,Highly soluble,2.16,21500.0,146.0,Highly soluble,0.89,1150.0,7.83,Soluble,High,No,No,No,No,No,No,No,-9.82,0,4,0,0,2,0.56,0,0,1,1.81
Molecule 67,OC(=O)CCCCCCCC(=O)O,C9H16O4,188.22,13,0,0.78,8,4,2,48.92,74.6,1.44,1.57,1.89,1.25,1.29,1.49,-1.47,6.41,0.034,Very soluble,-2.75,0.337,0.00179,Soluble,-1.46,6.48,0.0344,Soluble,High,Yes,No,No,No,No,No,No,-6.33,0,0,0,0,1,0.56,0,0,2,1.57
Molecule 68,OC(=O)C(CC(=O)O)(CC(=O)O)O,C6H8O7,192.12,13,0,0.5,5,7,4,37.47,132.13,-1.49,-1.72,-1.25,-1.48,-1.6,-1.51,0.38,463.0,2.41,Highly soluble,-0.54,55.3,0.28800000000000003,Very soluble,1.71,9900.0,51.5,Soluble,Low,No,No,No,No,No,No,No,-8.69,0,2,0,1,1,0.56,0,0,1,2.18
Molecule 69,OC(=O)[C@H](Cc1ccc(c(c1)O)O)N,C9H11NO4,197.19,14,6,0.22,3,5,4,49.55,103.78,0.72,-2.74,0.05,-2.26,-0.07,-0.86,0.54,691.0,3.5,Highly soluble,1.11,2560.0,13.0,Highly soluble,-0.72,37.6,0.191,Soluble,High,No,No,No,No,No,No,No,-9.45,0,0,0,0,2,0.55,1,1,1,1.81
Molecule 70,OC(=O)c1ccccc1O,C7H6O3,138.12,10,6,0.0,1,3,2,35.42,57.53,1.13,2.26,1.09,0.99,0.74,1.24,-2.5,0.439,0.00318,Soluble,-3.1,0.109,0.000786,Soluble,-1.17,9.4,0.0681,Soluble,High,Yes,No,No,No,No,No,No,-5.54,0,3,0,0,1,0.56,0,0,1,1.0
Molecule 71,NC(=O)c1ccccc1O,C7H7NO2,137.14,10,6,0.0,1,2,2,36.56,63.32,1.17,1.28,0.49,0.58,0.5,0.8,-1.87,1.83,0.0133,Very soluble,-2.21,0.847,0.00618,Soluble,-1.38,5.69,0.0415,Soluble,High,No,No,No,No,No,No,No,-6.23,0,3,0,0,1,0.55,0,0,1,1.0
Molecule 72,OC[C@@H]1O[C@@H](C[C@H]1O)n1cc(C)c(=O)[nH]c1=O,C10H14N2O5,242.23,17,6,0.6,2,5,3,58.07,104.55,1.25,-1.17,-1.84,-1.15,-0.04,-0.59,-0.73,44.7,0.185,Very soluble,-0.53,71.1,0.293,Very soluble,-0.45,86.3,0.35600000000000004,Soluble,High,No,No,No,No,No,No,No,-8.61,0,1,0,0,0,0.55,0,0,1,3.64
Molecule 73,CN(CCOC(c1ccccc1)c1ccccc1)C,C17H21NO,255.35,19,12,0.29,6,2,0,79.1,12.47,3.19,3.27,3.03,3.16,3.46,3.22,-3.55,0.0712,0.000279,Soluble,-3.21,0.159,0.0006219999999999999,Soluble,-5.63,0.000601,2.36e-06,Moderately soluble,High,Yes,No,Yes,No,No,Yes,No,-5.54,0,0,0,0,0,0.55,0,0,0,2.57
Molecule 74,CC(NC[C@@H](c1ccc(c(c1)O)O)O)C,C11H17NO3,211.26,15,6,0.45,4,4,4,58.65,72.72,1.66,-3.49,0.8,0.66,1.0,0.13,1.02,2200.0,10.4,Highly soluble,2.54,73800.0,349.0,Highly soluble,-2.01,2.08,0.00984,Soluble,High,No,No,No,No,No,No,No,-10.07,0,0,0,0,1,0.55,1,1,1,2.04
Molecule 75,CC(NC[C@H](c1ccc(c(c1)O)O)O)C,C11H17NO3,211.26,15,6,0.45,4,4,4,58.65,72.72,2.12,-3.49,0.8,0.66,1.0,0.22,1.02,2200.0,10.4,Highly soluble,2.54,73800.0,349.0,Highly soluble,-2.01,2.08,0.00984,Soluble,High,No,No,No,No,No,No,No,-10.07,0,0,0,0,1,0.55,1,1,1,2.04
Molecule 76,CNC[C@@H](c1cccc(c1)O)O,C9H13NO2,167.21,12,6,0.33,3,3,3,47.01,52.49,1.67,-0.31,0.32,0.65,0.91,0.65,-0.85,23.4,0.14,Very soluble,-0.33,77.9,0.466,Very soluble,-2.13,1.23,0.007379999999999999,Soluble,High,No,No,No,No,No,No,No,-7.54,0,0,0,0,1,0.55,0,0,1,1.62
Molecule 77,CN1CCC[C@H]1c1cccnc1,C10H14N2,162.23,12,6,0.5,1,2,0,53.13,16.13,2.04,1.17,1.14,1.17,1.89,1.48,-1.89,2.1,0.013,Very soluble,-1.1,12.8,0.0787,Very soluble,-2.62,0.39299999999999996,0.00242,Soluble,High,Yes,No,No,No,No,No,No,-6.46,0,0,0,0,1,0.55,0,0,1,2.05
Molecule 78,OCc1ccccc1,C7H8O,108.14,8,6,0.14,1,1,1,32.57,20.23,1.66,1.1,1.03,1.54,1.74,1.41,-1.69,2.2,0.0203,Very soluble,-1.12,8.25,0.0763,Very soluble,-2.16,0.746,0.0069,Soluble,High,Yes,No,Yes,No,No,No,No,-6.18,0,3,0,0,2,0.55,0,0,1,1.0
Molecule 79,OC[C@@H]([C@H](C(=O)O)O)O,C4H8O5,136.1,9,0,0.75,3,5,4,26.6,97.99,0.1,-2.13,-2.21,-2.07,-1.58,-1.58,0.86,977.0,7.18,Highly soluble,0.6,543.0,3.99,Highly soluble,2.0,13600.0,100.0,Highly soluble,High,No,No,No,No,No,No,No,-8.64,0,4,0,0,3,0.56,0,0,1,2.53
Molecule 80,C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)O,C20H24O2,296.4,22,6,0.6,0,2,2,88.84,40.46,2.95,3.67,3.69,3.9,3.94,3.63,-4.19,0.0191,6.43e-05,Moderately soluble,-4.21,0.0183,6.18e-05,Moderately soluble,-4.04,0.0269,9.08e-05,Moderately soluble,High,Yes,Yes,No,No,Yes,Yes,No,-5.5,0,0,0,0,0,0.55,0,1,1,4.01
Molecule 81,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)CC(=O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,C23H30O6,402.48,29,0,0.74,4,6,1,106.31,97.74,2.7,2.1,2.56,1.64,3.55,2.51,-3.39,0.162,0.00040300000000000004,Soluble,-3.78,0.0663,0.000165,Soluble,-3.95,0.0454,0.000113,Soluble,High,No,Yes,No,No,No,No,No,-7.26,0,0,0,0,0,0.55,1,0,1,5.09
Molecule 82,C[C@H]([C@H]([C@@H]1CNc2c(N1)c(=O)nc([nH]2)N)O)O,C9H15N5O3,241.25,17,6,0.56,2,4,6,68.37,136.29,0.03,-1.94,-2.84,-1.35,-0.97,-1.41,-0.24,138.0,0.5720000000000001,Very soluble,-0.4,96.0,0.39799999999999996,Very soluble,-0.97,26.1,0.10800000000000001,Soluble,Low,No,No,No,No,No,No,No,-9.15,1,1,0,1,1,0.55,0,0,1,3.75
Molecule 83,O=C1CC[C@]2(C(=C1)[C@@H](C)C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(OC(=O)C)C(=O)C)C)C,C24H34O4,386.52,28,0,0.79,3,4,0,109.75,60.44,3.19,4.07,4.66,3.58,4.57,4.02,-4.6,0.00965,2.5e-05,Moderately soluble,-5.04,0.00349,9.04e-06,Moderately soluble,-4.79,0.00633,1.64e-05,Moderately soluble,High,Yes,No,No,No,No,No,No,-5.77,0,0,0,0,0,0.55,0,0,2,5.07
Molecule 84,Oc1ccc(cc1)O,C6H6O2,110.11,8,6,0.0,0,2,2,30.49,40.46,0.92,0.59,1.1,0.79,0.94,0.87,-1.45,3.91,0.0355,Very soluble,-1.01,10.7,0.097,Very soluble,-1.18,7.21,0.0655,Soluble,High,Yes,No,No,No,No,No,Yes,-6.55,0,3,0,0,1,0.55,0,1,1,1.0
Molecule 85,OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,C21H30O5,362.46,26,0,0.81,2,5,3,97.53,94.83,2.2,1.61,1.78,1.39,2.47,1.89,-2.97,0.389,0.00107,Soluble,-3.21,0.222,0.000612,Soluble,-2.63,0.8420000000000001,0.00232,Soluble,High,No,Yes,No,No,No,No,No,-7.37,0,0,0,0,0,0.55,0,0,1,5.16
Molecule 86,NCCc1ccc(c(c1)O)O,C8H11NO2,153.18,11,6,0.25,2,3,3,42.97,66.48,1.27,-0.98,0.6,0.6,0.8,0.46,-0.44,55.1,0.36,Very soluble,0.07,180.0,1.17,Highly soluble,-1.68,3.19,0.0208,Soluble,High,No,No,No,No,No,No,No,-7.93,0,1,0,0,1,0.55,1,1,1,1.01
Molecule 87,Cc1cccc(c1)N(C(=S)Oc1ccc2c(c1)cccc2)C,C19H17NOS,307.41,22,16,0.11,4,1,0,96.92,44.56,3.53,5.46,4.95,4.3,5.07,4.66,-5.46,0.00107,3.47e-06,Moderately soluble,-6.15,0.00021600000000000002,7.03e-07,Poorly soluble,-6.58,8.1e-05,2.64e-07,Poorly soluble,High,Yes,No,Yes,Yes,Yes,No,No,-4.3,1,0,0,0,1,0.55,0,1,1,2.68
Molecule 88,C/C=C/C(=O)N(c1ccccc1C)CC,C13H17NO,203.28,15,6,0.31,4,1,0,64.57,20.31,2.69,2.83,2.92,2.91,2.7,2.81,-2.92,0.247,0.00122,Soluble,-2.91,0.248,0.00122,Soluble,-3.34,0.0921,0.000453,Soluble,High,Yes,No,No,No,No,No,No,-5.53,0,0,0,0,0,0.55,0,1,1,1.86
Molecule 89,SC[C@H](C(=O)N1CCC[C@H]1C(=O)O)C,C9H15NO3S,217.29,14,0,0.78,4,3,1,59.97,96.41,1.44,0.34,0.25,0.45,0.61,0.62,-1.14,15.8,0.0729,Very soluble,-1.93,2.56,0.0118,Very soluble,-0.38,91.4,0.42100000000000004,Soluble,High,No,No,No,No,No,No,No,-7.38,0,0,0,0,0,0.56,0,1,1,2.47
Molecule 90,CN(CC[C@@](c1ccccc1Cl)(c1ccccc1)O)C,C17H20ClNO,289.8,20,12,0.29,5,2,1,84.07,23.47,3.17,3.58,3.42,3.67,3.79,3.52,-4.01,0.0286,9.86e-05,Moderately soluble,-3.76,0.0505,0.000174,Soluble,-5.92,0.00035,1.21e-06,Moderately soluble,High,Yes,No,No,No,No,Yes,No,-5.53,0,0,0,0,0,0.55,0,0,1,2.56
Molecule 91,OC(=O)C[C@@H](C[C@@H](/C=C/c1c(c2ccc(cc2)F)c2c(n1C(C)C)cccc2)O)O,C24H26FNO4,411.47,30,15,0.29,8,5,3,116.43,82.69,2.62,3.49,4.94,2.92,4.57,3.71,-4.43,0.0152,3.7e-05,Moderately soluble,-4.91,0.00507,1.23e-05,Moderately soluble,-5.21,0.0025399999999999997,6.18e-06,Moderately soluble,High,No,Yes,No,No,Yes,No,No,-6.33,0,0,0,0,0,0.56,0,0,2,4.31
Molecule 92,COc1ccccc1OC[C@@H](COC(=O)N)O,C11H15NO5,241.24,17,6,0.36,7,5,2,59.39,91.01,2.16,0.61,0.53,0.15,0.41,0.77,-1.52,7.3,0.0303,Very soluble,-2.1,1.94,0.008029999999999999,Soluble,-1.89,3.14,0.013,Soluble,High,No,No,No,No,No,No,No,-7.34,0,0,0,0,0,0.55,0,0,1,2.63
Molecule 93,CCc1nc(N)nc(c1c1ccc(cc1)Cl)N,C12H13ClN4,248.71,17,12,0.17,2,2,2,71.06,77.82,2.15,2.69,2.54,2.05,2.44,2.37,-3.47,0.0848,0.000341,Soluble,-3.98,0.0262,0.000105,Soluble,-4.87,0.00339,1.36e-05,Moderately soluble,High,Yes,No,Yes,Yes,No,No,No,-5.91,0,0,0,0,0,0.55,0,0,1,2.43
Molecule 94,O[C@H](COc1cccc2c1CCC(=O)N2)CNC(C)(C)C,C16H24N2O3,292.37,21,6,0.56,6,4,3,85.88,70.59,2.65,0.97,1.13,1.08,2.38,1.64,-2.08,2.44,0.008329999999999999,Soluble,-2.04,2.67,0.00912,Soluble,-4.45,0.0105,3.5799999999999996e-05,Moderately soluble,High,No,Yes,No,No,No,Yes,No,-7.39,0,0,0,0,0,0.55,0,0,0,3.12
Molecule 95,O=C(c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F)NC[C@H]1CCCCN1,C17H20F6N2O3,414.34,28,6,0.59,10,10,2,91.06,59.59,3.24,3.78,5.58,2.29,4.15,3.81,-4.29,0.0213,5.14e-05,Moderately soluble,-4.73,0.0078,1.88e-05,Moderately soluble,-5.98,0.00043,1.04e-06,Moderately soluble,High,No,No,No,No,No,Yes,Yes,-6.14,0,0,0,0,0,0.55,0,0,3,3.01
Molecule 96,CN1[C@H]2CCC[C@H]1CC(C2)NC(=O)c1nn(c2c1cccc2)C,C18H24N4O,312.41,23,9,0.56,3,3,1,95.03,50.16,3.22,2.75,1.94,2.2,1.45,2.31,-3.6,0.0783,0.000251,Soluble,-3.46,0.109,0.000348,Soluble,-3.71,0.0615,0.000197,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.25,0,0,0,0,0,0.55,0,0,0,4.08
