Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
Molecule 86,O[C@@H](c1ccccc1Cl)CNC(C)(C)C,C12H18ClNO,227.73,15,6,0.5,4,2,2,64.45,32.26,2.85,2.41,2.44,2.68,2.81,2.64,-2.8,0.359,0.00158,Soluble,-2.73,0.425,0.00186,Soluble,-4.16,0.0157,6.9e-05,Moderately soluble,High,Yes,No,Yes,No,No,Yes,No,-5.98,0,0,0,0,0,0.55,0,0,1,2.2
Molecule 87,O[C@H](COc1ccccc1C1CCCC1)CNC(C)(C)C,C18H29NO2,291.43,21,6,0.67,7,3,2,87.86,41.49,3.6,4.15,3.47,2.65,3.72,3.52,-4.01,0.0284,9.75e-05,Moderately soluble,-4.73,0.0054399999999999995,1.87e-05,Moderately soluble,-4.83,0.00428,1.47e-05,Moderately soluble,High,Yes,No,No,No,No,Yes,No,-5.13,0,0,0,0,0,0.55,0,0,1,3.11
Molecule 88,CC(C[C@@H](C1(CCC1)c1ccc(cc1)Cl)N(C)C)C,C17H26ClN,279.85,19,6,0.65,5,1,0,85.15,3.24,3.59,5.43,4.74,4.46,4.85,4.61,-4.9,0.0035299999999999997,1.26e-05,Moderately soluble,-5.25,0.00156,5.57e-06,Moderately soluble,-5.5,0.000895,3.2e-06,Moderately soluble,High,Yes,No,Yes,No,No,Yes,No,-4.15,1,0,0,0,2,0.55,0,0,1,2.57
Molecule 89,OC[C@H]([C@H]([C@@H]([C@H]([C@H](C(=O)O)O)O)O)O)O,C7H14O8,226.18,15,0,0.86,6,8,7,44.51,158.68,-2.28,-3.98,-4.13,-3.34,-2.59,-3.26,1.66,10400.0,45.8,Highly soluble,1.25,3990.0,17.6,Highly soluble,3.54,784000.0,3470.0,Soluble,Low,No,No,No,No,No,No,No,-10.51,1,1,1,1,3,0.11,0,0,1,3.62
Molecule 90,NC(=N)NCCN1CCCCCCC1,C10H22N4,198.31,14,0,0.9,4,2,3,63.98,65.14,1.77,0.84,0.35,0.86,0.56,0.88,-1.33,9.18,0.0463,Very soluble,-1.79,3.21,0.0162,Very soluble,-1.76,3.42,0.0173,Soluble,High,No,No,No,No,No,No,No,-6.91,0,0,0,0,1,0.55,0,2,1,2.35
Molecule 91,CN(CCOC(=O)COc1ccc(cc1)Cl)C,C12H16ClNO3,257.71,17,6,0.42,7,4,0,66.16,38.77,3.01,2.48,1.82,1.93,2.14,2.28,-2.8,0.409,0.00159,Soluble,-2.94,0.297,0.00115,Soluble,-3.77,0.0436,0.000169,Soluble,High,Yes,No,Yes,Yes,No,No,No,-6.11,0,0,0,0,0,0.55,0,0,0,2.27
Molecule 92,CCC(=O)O[C@@](c1ccccc1)([C@@H](CN(C)C)C)Cc1ccccc1,C22H29NO2,339.47,25,12,0.41,9,3,0,103.22,29.54,3.7,4.18,4.17,4.15,4.66,4.17,-4.34,0.0155,4.5799999999999995e-05,Moderately soluble,-4.51,0.0105,3.1e-05,Moderately soluble,-6.77,5.8099999999999996e-05,1.71e-07,Poorly soluble,High,Yes,Yes,No,No,No,Yes,Yes,-5.4,1,0,0,0,0,0.55,0,0,2,3.52
Molecule 93,CCCCN(CC[C@@H](c1cc2c(Cl)cc(cc2c2c1ccc(c2)C(F)(F)F)Cl)O)CCCC,C26H30Cl2F3NO,500.42,33,14,0.46,11,5,1,133.57,23.47,5.22,8.61,9.47,6.48,8.78,7.71,-7.95,5.55e-06,1.1100000000000002e-08,Poorly soluble,-8.98,5.26e-07,1.0499999999999999e-09,Poorly soluble,-10.51,1.54e-08,3.08e-11,Insoluble,Low,No,Yes,No,No,No,Yes,Yes,-3.24,2,3,1,1,1,0.17,0,1,3,3.42
Molecule 94,O[C@@H](COc1cccc2c1c(=O)cc(o2)C(=O)O)COc1ccc2c(c1)c(=O)cc(o2)C(=O)O,C23H16O11,468.37,34,20,0.13,8,11,3,115.73,173.71,1.76,1.92,2.11,-0.84,2.81,1.55,-3.86,0.0645,0.000138,Soluble,-5.19,0.00301,6.43e-06,Moderately soluble,-5.71,0.0009130000000000001,1.95e-06,Moderately soluble,Low,No,No,No,No,Yes,No,No,-7.79,1,0,1,1,2,0.11,0,0,2,4.16
Molecule 95,O[C@H](COc1cccc2c1c(=O)cc(o2)C(=O)O)COc1ccc2c(c1)c(=O)cc(o2)C(=O)O,C23H16O11,468.37,34,20,0.13,8,11,3,115.73,173.71,2.16,1.92,2.11,-0.84,2.81,1.63,-3.86,0.0645,0.000138,Soluble,-5.19,0.00301,6.43e-06,Moderately soluble,-5.71,0.0009130000000000001,1.95e-06,Moderately soluble,Low,No,No,No,No,Yes,No,No,-7.79,1,0,1,1,2,0.11,0,0,2,4.16
Molecule 96,[O-][N+](=O)OCCNC(=O)c1cccnc1,C8H9N3O4,211.17,15,6,0.25,6,5,1,51.23,97.04,0.7,0.84,0.02,-1.03,-1.47,-0.19,-1.58,5.57,0.0264,Very soluble,-2.46,0.731,0.00346,Soluble,-1.96,2.3,0.0109,Soluble,High,No,No,No,No,No,No,No,-6.99,0,0,0,0,0,0.55,0,2,1,2.15
Molecule 97,O[C@H](COc1cccc2c1OC[C@@H](C2)O[N+](=O)[O-])CNC(C)C,C15H22N2O6,326.34,23,6,0.6,8,7,2,84.27,105.77,2.44,1.99,0.94,0.12,-0.23,1.05,-2.78,0.539,0.00165,Soluble,-3.84,0.0475,0.000145,Soluble,-2.73,0.605,0.00185,Soluble,High,No,Yes,No,No,No,No,No,-6.88,0,0,0,0,0,0.55,0,2,1,3.99
Molecule 98,CCCN[C@@H]1CCc2c(C1)sc(n2)N,C10H17N3S,211.33,14,5,0.7,3,2,2,61.17,79.18,2.19,1.86,1.59,1.01,2.64,1.86,-2.39,0.8640000000000001,0.00409,Soluble,-3.14,0.152,0.000718,Soluble,-3.07,0.18,0.0008529999999999999,Soluble,High,No,No,Yes,No,No,No,No,-6.27,0,0,0,0,0,0.55,0,0,1,3.37
Molecule 99,OC[C@H](COP(=O)(O)O)O,C3H9O6P,172.07,10,0,1.0,4,6,4,30.93,117.03,-0.45,-2.86,-1.55,-2.53,-1.39,-1.76,1.16,2480.0,14.4,Highly soluble,0.96,1570.0,9.1,Highly soluble,1.81,11100.0,64.3,Soluble,High,No,No,No,No,No,No,No,-9.38,0,3,0,0,3,0.56,0,1,1,3.95
Molecule 100,C[C@@H]([C@H]([C@H]1CNc2c(N1)c(=O)[nH]c(n2)N)O)O,C9H15N5O3,241.25,17,6,0.56,2,4,6,68.37,136.29,-0.23,-1.94,-2.84,-1.35,-0.97,-1.46,-0.24,138.0,0.5720000000000001,Very soluble,-0.4,96.0,0.39799999999999996,Very soluble,-0.97,26.1,0.10800000000000001,Soluble,Low,No,No,No,No,No,No,No,-9.15,1,1,0,1,1,0.55,0,0,1,3.75
Molecule 1,OC(=O)[C@H]1O[C@H](ONCC[C@@H](c2ccccc2)Oc2ccc(cc2)C(F)(F)F)[C@@H]([C@H]([C@@H]1O)O)O,C22H24F3NO8,487.42,34,12,0.41,10,12,5,108.99,137.71,2.56,0.67,2.46,0.98,1.13,1.56,-2.89,0.635,0.0013,Soluble,-3.14,0.354,0.000727,Soluble,-3.65,0.109,0.000223,Soluble,High,No,Yes,No,No,No,No,Yes,-8.8,0,1,0,1,1,0.56,0,1,2,5.27
Molecule 2,COc1ccc2c3c1O[C@@H]1[C@@]43CCN[C@H](C2)[C@H]4CC[C@@H]1O,C17H21NO3,287.35,21,6,0.65,1,4,2,82.31,50.72,2.42,1.7,1.0,1.83,2.34,1.86,-2.84,0.41700000000000004,0.00145,Soluble,-2.38,1.2,0.0041600000000000005,Soluble,-3.56,0.0782,0.000272,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.85,0,0,0,0,0,0.55,0,0,0,4.56
Molecule 3,C[C@]12C[C@@]3(C)CC(C1)(N)CC(C2)(C3)O,C12H21NO,195.3,14,0,1.0,0,2,2,56.88,46.25,2.14,1.32,1.81,2.09,2.23,1.92,-1.88,2.56,0.0131,Very soluble,-1.89,2.5,0.0128,Very soluble,-2.45,0.696,0.0035600000000000002,Soluble,High,Yes,Yes,No,No,No,No,No,-6.55,0,0,0,0,1,0.55,0,0,1,3.92
Molecule 4,Fc1cc2CC[C@@H](n3c2c(c1)c(=O)c(c3)C(=O)O)C,C14H12FNO3,261.25,19,10,0.29,1,4,1,68.85,59.3,1.7,1.6,2.77,1.92,2.53,2.1,-2.79,0.423,0.00162,Soluble,-2.46,0.9129999999999999,0.00349,Soluble,-3.42,0.0982,0.000376,Soluble,High,Yes,No,No,No,No,No,No,-6.76,0,0,0,0,0,0.56,0,0,0,2.82
Molecule 5,CN[C@H](Cc1ccccc1OC)C,C11H17NO,179.26,13,6,0.45,4,2,1,55.12,21.26,2.62,2.65,1.85,2.12,2.38,2.32,-2.7,0.359,0.002,Soluble,-2.75,0.321,0.00179,Soluble,-3.8,0.0282,0.000157,Soluble,High,Yes,No,Yes,No,No,Yes,No,-5.51,0,0,0,0,1,0.55,0,0,1,1.88
Molecule 6,C[C@@H](c1ccc(c(c1)Cl)N1CC=CC1)C(=O)O,C13H14ClNO2,251.71,17,6,0.31,3,2,1,71.97,40.54,2.14,2.94,2.52,2.57,2.43,2.52,-3.32,0.122,0.00048300000000000003,Soluble,-3.45,0.0886,0.000352,Soluble,-2.81,0.39399999999999996,0.00157,Soluble,High,Yes,No,Yes,No,No,No,No,-5.75,0,0,0,0,0,0.56,0,1,0,2.61
Molecule 7,Clc1ccc(cc1)N1C(=NC(=NC1(C)C)N)N,C11H14ClN5,251.72,17,6,0.27,1,2,2,80.38,80.0,2.11,1.03,0.38,1.98,1.67,1.43,-2.24,1.43,0.00569,Soluble,-2.3,1.26,0.0050100000000000006,Soluble,-3.3,0.127,0.000505,Soluble,High,No,No,Yes,No,No,No,No,-7.1,0,0,0,0,0,0.55,0,0,0,3.27
Molecule 8,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2N(c2c1cccc2)[C@H]1O[C@@H](C(=O)O)[C@@H]([C@H]([C@@H]1O)O)O,C24H27ClN4O6,502.95,35,12,0.42,3,8,4,143.22,129.3,2.39,-0.95,-0.51,0.98,0.04,0.39,-2.42,1.93,0.0038399999999999997,Soluble,-1.28,26.4,0.0524,Very soluble,-2.79,0.825,0.00164,Soluble,High,No,No,No,No,No,No,No,-10.04,1,3,0,0,0,0.55,0,0,1,5.63
Molecule 9,CCCCCc1cc(O)c2c(c1)OC([C@@H]1[C@H]2C=C(C)C[C@@H]1O)(C)C,C21H30O3,330.46,24,6,0.62,4,3,2,99.07,49.69,3.65,6.0,4.71,3.51,4.51,4.48,-5.59,0.00085,2.57e-06,Moderately soluble,-6.82,4.99e-05,1.51e-07,Poorly soluble,-5.12,0.00253,7.66e-06,Moderately soluble,High,Yes,No,No,No,Yes,Yes,No,-4.06,0,0,0,0,1,0.55,0,1,1,4.56
Molecule 10,CCCCCc1cc(O)c2c(c1)OC([C@@H]1[C@H]2C=C(C)C[C@H]1O)(C)C,C21H30O3,330.46,24,6,0.62,4,3,2,99.07,49.69,3.98,6.0,4.71,3.51,4.51,4.54,-5.59,0.00085,2.57e-06,Moderately soluble,-6.82,4.99e-05,1.51e-07,Poorly soluble,-5.12,0.00253,7.66e-06,Moderately soluble,High,Yes,No,No,No,Yes,Yes,No,-4.06,0,0,0,0,1,0.55,0,1,1,4.56
Molecule 11,CCn1ccc(nc1=O)NS(=O)(=O)c1ccc(cc1)N,C12H14N4O3S,294.33,20,12,0.17,4,4,2,76.08,115.46,0.98,0.1,1.54,-0.09,-0.33,0.44,-1.91,3.64,0.0124,Very soluble,-2.08,2.45,0.008320000000000001,Soluble,-3.65,0.0654,0.0002220000000000001,Soluble,High,No,No,No,No,No,No,No,-8.02,0,0,0,0,0,0.55,0,1,0,2.65
Molecule 12,CC(=O)Oc1cc(ccc1C(=O)O)C(F)(F)F,C10H7F3O4,248.16,17,6,0.2,4,7,1,49.9,63.6,1.58,2.07,3.48,2.52,2.23,2.38,-2.68,0.519,0.00209,Soluble,-3.03,0.22899999999999998,0.000923,Soluble,-2.74,0.452,0.00182,Soluble,High,Yes,No,Yes,No,No,No,No,-6.34,0,0,0,0,0,0.56,0,1,1,1.99
Molecule 13,O[C@H]1CCCc2c1c(N)c1c(n2)cccc1,C13H14N2O,214.26,16,10,0.31,0,2,2,64.74,59.14,2.01,1.41,1.87,1.45,2.18,1.78,-2.52,0.648,0.00303,Soluble,-2.26,1.19,0.00554,Soluble,-3.65,0.0477,0.000223,Soluble,High,Yes,Yes,Yes,No,No,No,No,-6.61,0,0,0,0,0,0.55,0,0,1,2.57
Molecule 14,NCC[C@@H](c1ccccc1)Oc1ccc(cc1)C(F)(F)F,C16H16F3NO,295.3,21,12,0.25,6,5,1,74.74,35.25,2.87,3.72,5.0,3.82,4.13,3.91,-4.04,0.0269,9.09e-05,Moderately soluble,-4.15,0.0208,7.049999999999999e-05,Moderately soluble,-6.03,0.000275,9.31e-07,Poorly soluble,High,Yes,No,Yes,Yes,No,Yes,Yes,-5.46,0,0,0,0,0,0.55,0,0,1,2.46
Molecule 15,O[C@@H]1Cc2ccccc2N(c2c1cccc2)C(=O)N,C15H14N2O2,254.28,19,12,0.13,1,2,2,76.1,66.56,1.98,1.45,1.79,2.22,1.14,1.72,-2.73,0.47200000000000003,0.00186,Soluble,-2.45,0.895,0.00352,Soluble,-3.59,0.0654,0.00025699999999999996,Soluble,High,Yes,Yes,No,No,No,No,No,-6.82,0,0,0,0,0,0.55,0,0,0,3.08
Molecule 16,ClCCN(P(=O)(O)N)CCCl,C4H11Cl2N2O2P,221.02,11,0,1.0,5,4,2,46.36,76.37,0.82,-0.44,0.83,0.35,-0.52,0.21,-0.6,55.1,0.249,Very soluble,-0.7,44.3,0.2,Very soluble,-1.16,15.3,0.0693,Soluble,High,No,No,No,No,No,No,No,-7.96,0,0,0,0,1,0.55,0,2,1,3.62
Molecule 17,Fc1ccc(cc1)c1cncc(c1)CNC[C@H]1CCc2c(O1)cccc2,C22H21FN2O,348.41,26,18,0.23,5,4,1,100.68,34.15,3.66,4.07,4.64,3.44,5.21,4.2,-4.75,0.00624,1.7899999999999998e-05,Moderately soluble,-4.49,0.0112,3.2200000000000003e-05,Moderately soluble,-8.5,1.1e-06,3.16e-09,Poorly soluble,High,Yes,Yes,Yes,No,No,Yes,Yes,-5.54,0,0,0,0,0,0.55,0,0,1,3.33
Molecule 18,OC(=O)c1ccc(nc1)C#Cc1ccc2c(c1)C(C)(C)CCS2,C19H17NO2S,323.41,23,12,0.26,1,3,1,92.5,75.49,3.0,4.21,4.03,2.44,4.67,3.67,-4.82,0.00492,1.52e-05,Moderately soluble,-5.51,0.00101,3.12e-06,Moderately soluble,-5.68,0.000677,2.09e-06,Moderately soluble,High,Yes,No,Yes,Yes,Yes,No,No,-5.28,0,0,0,0,0,0.56,0,1,1,3.16
Molecule 19,N1CCN(CC1)c1ncccn1,C8H12N4,164.21,12,6,0.5,1,3,1,53.39,41.05,1.59,0.49,-0.88,-0.1,0.67,0.36,-1.47,5.55,0.0338,Very soluble,-0.92,19.7,0.12,Very soluble,-2.14,1.19,0.007240000000000002,Soluble,High,No,No,No,No,No,No,No,-6.95,0,1,0,0,1,0.55,0,0,1,1.8
Molecule 20,OC(=O)c1cccc(c1O)N,C7H7NO3,153.14,11,6,0.0,1,3,3,39.83,83.55,0.93,0.87,0.68,-0.7,0.02,0.36,-1.68,3.24,0.0211,Very soluble,-2.21,0.9470000000000001,0.00619,Soluble,-0.82,23.1,0.151,Soluble,High,No,No,No,No,No,No,No,-6.62,0,3,0,0,1,0.56,0,2,1,1.03
Molecule 21,Oc1c(C)n(n(c1=O)c1ccccc1)C,C11H12N2O2,204.23,15,11,0.18,1,2,1,58.28,47.16,2.16,0.47,1.19,1.59,1.02,1.29,-1.88,2.7,0.0132,Very soluble,-1.03,19.1,0.0935,Very soluble,-2.21,1.25,0.00611,Soluble,High,Yes,No,Yes,No,No,No,No,-7.21,0,0,0,0,0,0.55,0,0,1,2.17
Molecule 22,O=C1NC(=O)[C@@](N1)(c1ccc(cc1)O)c1ccccc1,C15H12N2O3,268.27,20,12,0.07,2,3,3,79.52,78.43,1.31,1.7,0.61,1.05,1.92,1.32,-2.89,0.349,0.0013,Soluble,-2.96,0.293,0.00109,Soluble,-5.04,0.00245,9.12e-06,Moderately soluble,High,No,Yes,No,No,No,No,No,-6.73,0,0,0,0,0,0.55,0,1,0,2.3
Molecule 23,O=C(c1ccc(cc1)N)NCCC(=O)O,C10H12N2O3,208.21,15,6,0.2,5,3,3,55.23,92.42,1.04,0.02,0.48,0.58,0.32,0.49,-1.11,16.2,0.0777,Very soluble,-1.51,6.39,0.0307,Very soluble,-2.23,1.23,0.0059,Soluble,High,No,No,No,No,No,No,No,-7.56,0,0,0,0,0,0.56,0,1,1,1.2
Molecule 24,OC1(CCNCC1)c1ccc(cc1)Cl,C11H14ClNO,211.69,14,6,0.45,1,2,2,61.29,32.26,2.18,1.58,1.42,2.01,2.83,2.0,-2.4,0.845,0.00399,Soluble,-1.87,2.87,0.0135,Very soluble,-3.87,0.0284,0.000134,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.47,0,0,0,0,0,0.55,0,0,1,1.39
Molecule 25,Fc1cc2CC[C@H](n3c2c(c1)c(=O)c(c3)C(=O)O)C,C14H12FNO3,261.25,19,10,0.29,1,4,1,68.85,59.3,1.75,1.6,2.77,1.92,2.53,2.11,-2.79,0.423,0.00162,Soluble,-2.46,0.9129999999999999,0.00349,Soluble,-3.42,0.0982,0.000376,Soluble,High,Yes,No,No,No,No,No,No,-6.76,0,0,0,0,0,0.56,0,0,0,2.82
Molecule 26,OC(=O)c1ccncc1,C6H5NO2,123.11,9,6,0.0,1,3,1,31.2,50.19,0.76,0.32,0.78,-1.13,0.75,0.3,-1.23,7.21,0.0586,Very soluble,-0.94,14.2,0.11599999999999999,Very soluble,-1.35,5.46,0.0444,Soluble,High,Yes,No,No,No,No,No,No,-6.82,0,3,0,0,1,0.56,0,0,1,1.0
Molecule 27,C[C@]12C[C@]3(C)CC(C1)(N)CC(C2)(C3)O,C12H21NO,195.3,14,0,1.0,0,2,2,56.88,46.25,2.14,1.32,1.81,2.09,2.23,1.92,-1.88,2.56,0.0131,Very soluble,-1.89,2.5,0.0128,Very soluble,-2.45,0.696,0.0035600000000000002,Soluble,High,Yes,Yes,No,No,No,No,No,-6.55,0,0,0,0,1,0.55,0,0,1,3.92
Molecule 28,CN[C@@H](Cc1ccc(cc1)O)C,C10H15NO,165.23,12,6,0.4,3,2,2,50.65,32.26,1.98,1.71,1.54,1.83,1.87,1.79,-2.11,1.27,0.0077,Soluble,-2.0,1.64,0.00993,Soluble,-3.09,0.133,0.000807,Soluble,High,Yes,No,No,No,No,No,No,-6.09,0,0,0,0,1,0.55,0,0,1,1.43
Molecule 29,C[C@@H](Cc1ccc2c(c1)OCO2)N,C10H13NO2,179.22,13,6,0.4,2,3,1,49.79,44.48,2.28,1.64,1.31,1.23,1.97,1.69,-2.19,1.15,0.0064,Soluble,-2.19,1.16,0.0065,Soluble,-2.63,0.42,0.00234,Soluble,High,Yes,No,Yes,No,No,No,No,-6.23,0,0,0,0,1,0.55,0,0,1,2.49
Molecule 30,CN[C@@H](C(=O)c1ccccc1)C,C10H13NO,163.22,12,6,0.3,3,2,1,49.05,29.1,2.09,1.61,1.48,1.47,1.89,1.71,-2.04,1.49,0.00916,Soluble,-1.83,2.4,0.0147,Very soluble,-3.21,0.1,0.000615,Soluble,High,Yes,No,No,No,No,No,No,-6.15,0,0,0,0,1,0.55,0,0,1,1.43
Molecule 31,CCC[C@@H](C(=O)O)CC(=O)C,C8H14O3,158.19,11,0,0.75,5,3,1,42.54,54.37,1.52,1.31,1.47,0.97,1.23,1.3,-1.32,7.64,0.0483,Very soluble,-2.05,1.4,0.00886,Soluble,-1.23,9.38,0.0593,Soluble,High,Yes,No,No,No,No,No,No,-6.33,0,1,0,0,1,0.56,0,0,1,2.08
Molecule 32,OC(=O)COc1cc(OCC=C(C)C)ccc1C(=O)/C=C/c1ccc(cc1)OCC=C(C)C,C27H30O6,450.52,33,12,0.26,12,6,1,129.81,82.06,4.37,6.2,5.63,3.2,6.05,5.09,-6.02,0.000434,9.63e-07,Poorly soluble,-7.71,8.82e-06,1.96e-08,Poorly soluble,-6.37,0.000194,4.3100000000000003e-07,Poorly soluble,High,No,No,No,No,Yes,No,Yes,-4.65,0,1,1,0,1,0.56,0,2,3,3.98
Molecule 33,Oc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2O)O,C15H10O5,270.24,20,16,0.0,1,5,3,73.99,90.9,1.89,3.02,2.58,0.52,2.52,2.11,-3.94,0.0307,0.00011399999999999999,Soluble,-4.59,0.00688,2.55e-05,Moderately soluble,-4.4,0.0107,3.9399999999999995e-05,Moderately soluble,High,No,No,Yes,No,No,Yes,Yes,-5.8,0,0,0,0,0,0.55,0,0,0,2.96
Molecule 34,OC[C@@H]1O[C@@H](C[C@H]1N)n1cc(C)c(=O)[nH]c1=O,C10H15N3O4,241.24,17,6,0.6,2,5,3,59.62,110.34,1.1,-1.01,-1.87,-1.15,-0.28,-0.64,-0.83,35.8,0.14800000000000002,Very soluble,-0.82,36.5,0.151,Very soluble,-0.67,52.2,0.21600000000000005,Soluble,High,No,No,No,No,No,No,No,-8.49,0,1,0,0,0,0.55,0,0,1,3.74
Molecule 35,FCCCN1[C@@H]2CC[C@@H]1[C@H]([C@H](C2)c1ccc(cc1)I)C(=O)OC,C18H23FINO2,431.28,23,6,0.61,6,4,0,100.92,29.54,3.46,3.97,3.8,3.95,4.17,3.87,-4.81,0.00665,1.5399999999999998e-05,Moderately soluble,-4.29,0.0221,5.11e-05,Moderately soluble,-5.16,0.00296,6.85e-06,Moderately soluble,High,Yes,No,No,No,No,Yes,Yes,-6.11,0,0,0,0,0,0.55,0,1,2,4.45
Molecule 36,CN/C(=N\C)/NCc1ccccc1,C10H15N3,177.25,13,6,0.3,4,1,2,55.12,36.42,1.85,0.93,0.83,1.81,1.59,1.4,-1.6,4.43,0.025,Very soluble,-1.28,9.28,0.0524,Very soluble,-3.77,0.03,0.000169,Soluble,High,Yes,No,No,No,No,No,No,-6.72,0,0,0,0,1,0.55,0,2,1,1.92
Molecule 37,[O-][N+](=O)O[C@H]([C@H](O[N+](=O)[O-])CO[N+](=O)[O-])CO[N+](=O)[O-],C4H6N4O12,302.11,20,0,1.0,11,12,0,58.1,220.2,-1.41,1.44,-1.44,-3.22,-8.02,-2.53,-1.89,3.85,0.0128,Very soluble,-5.67,0.000646,2.14e-06,Moderately soluble,2.74,166000.0,551.0,Soluble,Low,No,No,No,No,No,No,No,-7.12,1,1,2,1,3,0.55,0,2,1,4.45
Molecule 38,C=C[C@@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O,C20H24N2O2,324.42,24,10,0.45,4,4,1,99.73,45.59,3.02,2.88,2.47,2.23,3.11,2.74,-3.71,0.0632,0.000195,Soluble,-3.5,0.10300000000000001,0.00031800000000000003,Soluble,-4.31,0.016,4.92e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.23,0,0,0,0,0,0.55,0,1,0,4.34
Molecule 39,CCCCCc1cc(O)c2c(c1)OC([C@@H]1[C@H]2[C@@H]2O[C@]2(CC1)C)(C)C,C21H30O3,330.46,24,6,0.71,4,3,1,97.39,41.99,3.57,5.09,4.95,3.6,5.27,4.5,-5.02,0.00318,9.63e-06,Moderately soluble,-5.71,0.000637,1.93e-06,Moderately soluble,-5.66,0.00072,2.18e-06,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-4.7,0,0,0,0,1,0.55,0,1,1,4.63
Molecule 40,Clc1cccc(c1)N1CCN(CC1)CCCn1nc2n(c1=O)C=C[C@H]1[C@H]2O1,C19H22ClN5O2,387.86,27,11,0.47,5,4,0,111.17,58.83,3.5,1.9,0.64,2.15,1.14,1.87,-3.41,0.15,0.000386,Soluble,-2.76,0.677,0.0017399999999999998,Soluble,-3.09,0.312,0.000805,Soluble,High,No,No,No,Yes,No,Yes,Yes,-7.32,0,0,0,0,0,0.55,0,1,1,4.71
Molecule 41,O=C1NC(=O)[C@](N1)(C1=C[C@H]2[C@@H](C=C1)O2)c1ccccc1,C15H12N2O3,268.27,20,6,0.2,2,3,2,77.76,70.73,1.72,0.7,0.11,0.85,1.55,0.99,-2.03,2.48,0.00924,Soluble,-1.76,4.63,0.0173,Very soluble,-3.32,0.128,0.000479,Soluble,High,No,No,No,No,No,No,No,-7.44,0,0,0,0,0,0.55,0,2,0,4.18
Molecule 42,CCCCCc1cc(O)c2c(c1)OC([C@@H]1[C@@H]2[C@@H]2O[C@]2(CC1)C)(C)C,C21H30O3,330.46,24,6,0.71,4,3,1,97.39,41.99,4.04,5.09,4.95,3.6,5.27,4.59,-5.02,0.00318,9.63e-06,Moderately soluble,-5.71,0.000637,1.93e-06,Moderately soluble,-5.66,0.00072,2.18e-06,Moderately soluble,High,Yes,No,No,No,No,Yes,No,-4.7,0,0,0,0,1,0.55,0,1,1,4.63
Molecule 43,OC[C@@H](c1ccccc1)C(=O)OC1C[C@@H]2N([C@@H](C1)[C@H]1[C@@H]2O1)C,C17H21NO4,303.35,22,6,0.59,5,5,1,83.48,62.3,2.63,0.98,0.54,1.19,1.49,1.37,-2.21,1.87,0.00617,Soluble,-1.88,4.03,0.0133,Very soluble,-2.2,1.93,0.006370000000000001,Soluble,High,No,No,No,No,No,Yes,No,-7.45,0,0,0,0,0,0.55,0,1,0,4.03
Molecule 44,CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](O[C@@H]2C[C@H](NC(=O)C(F)(F)F)[C@@H]([C@H](O2)C)O)c2c(C1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC,C34H36F3NO13,723.64,51,12,0.5,13,16,5,166.92,215.22,3.44,3.6,3.4,-0.92,4.0,2.7,-5.91,0.000889,1.23e-06,Moderately soluble,-7.81,1.13e-05,1.56e-08,Poorly soluble,-6.33,0.000342,4.7299999999999996e-07,Poorly soluble,Low,No,Yes,No,No,No,No,No,-8.16,2,3,2,1,3,0.17,1,1,3,6.48
Molecule 45,NCC[C@H]([C@@H](CC(=O)N[C@H]1CNC(=O)[C@@H](NC(=O)/C(=C\NC(=O)N)/NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CO)CO)[C@H]1CCNC(=N)N1)N)O,C25H43N13O10,685.69,48,0,0.6,12,13,16,187.19,390.36,-1.39,-6.81,-11.69,-6.82,-6.46,-6.63,0.99,6720.0,9.8,Highly soluble,-0.68,143.0,0.20800000000000002,Very soluble,-1.67,14.7,0.0215,Soluble,Low,No,Yes,No,No,No,No,No,-15.32,3,4,2,1,5,0.17,0,2,2,7.17
